Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
3,6,phehlukwayo,kohli,â€¢,0,Good,,,Square-leg,,,,
14,5,jordan,kohli,W,0,Full,,,,,,,Catch
14,1,jordan,kohli,1,1,Short,,Pull,Midwicket,,,Slower,
14,1,jordan,kohli,1,1,Short,Outside-off,Pull,Midwicket,,,Slower,
14,1,jordan,kohli,1w,1,Full,Outside-off,,,,,Slower,
14,1,jordan,kohli,1w,1,Full,Outside-off,,,,,,
13,5,plunkett,kohli,1,1,Full,Outside-off,,Long-on,,,,
13,3,plunkett,kohli,1,1,Short,Outside-off,,Midwicket,,,,
13,2,plunkett,kohli,6,6,Full,Outside-off,Drive,Extra-cover,,,,
13,1,plunkett,kohli,â€¢,0,,,,Cover,,,,
12,4,jordan,kohli,1,1,Full,,,Long-on,,,,
12,2,jordan,kohli,1,1,,,,Midwicket,,,Slower,
11,5,rashid,kohli,1,1,,Leg-stump,,,,Googly,,
11,4,rashid,kohli,â€¢,0,,,,Midwicket,,,,
11,3,rashid,kohli,6,6,,Outside-off,,Long-on,,,,
11,2,rashid,kohli,â€¢,0,,,,Cover,,,,
10,3,plunkett,kohli,1,1,Short,,,Deep-square,,,Pace,
10,2,plunkett,kohli,2,2,Short,,Pull,Deep-square,,,,
10,1,plunkett,kohli,2,2,Full,,,Long-leg,Inside-edge,,Slower,
9,3,rashid,kohli,1,1,,,,Midwicket,,,,
9,2,rashid,kohli,2,2,Full,,,Long-off,,,,
9,1,rashid,kohli,4,4,Short,,Square-cut,Backward-point,,,,
8,6,stokes,kohli,1,1,Full,,,Midwicket,,,,
8,4,stokes,kohli,1,1,Good,,,Fine-leg,,,,
8,1,stokes,kohli,1,1,Full,Outside-off,,Third-man,,,,
7,6,rashid,kohli,1,1,Length,Outside-off,,Deep-cover,,,,
7,3,rashid,kohli,1,1,Short,,,Cover,,,,
6,6,stokes,kohli,â€¢,0,Good,Middle-stump,,Midwicket,,,,
6,2,stokes,kohli,1,1,,,Cover-drive,Deep-cover,,,,
6,1,stokes,kohli,â€¢,0,Full,Outside-off,Square-drive,Backward-point,,,,Stop
5,6,ball,kohli,1,1,Short,Outside-off,,Third-man,,,,
5,5,ball,kohli,4,4,,Outside-off,,Midwicket,,,,Misfield
5,4,ball,kohli,2,2,Good,Outside-off,,Third-man,,,,
17,3,lahiru kumara,kohli,1W,1,Short,,,Deep-square-leg,,,,Run-out
16,6,angelo mathews,kohli,2,2,,,,Deep-square-leg,,,,Stop
16,5,angelo mathews,kohli,4,4,Full,,,Backward-square-leg,,,,
16,3,angelo mathews,kohli,1,1,,,,Midwicket,,,,
16,2,angelo mathews,kohli,6,6,Good,,Straight-drive,,,,,
16,1,angelo mathews,kohli,2,2,Length,,,Midwicket,,,,
15,4,hasaranga,kohli,1,1,,Middle-stump,,Long-on,,,,
15,3,hasaranga,kohli,â€¢,0,Length,Outside-off,Cut,Point,,,,
14,5,sandakan,kohli,1,1,Full,Middle-stump,,Long-on,,,,
14,3,sandakan,kohli,1,1,,,,Leg-side,,,,
14,2,sandakan,kohli,4,4,Short,,Pull,Long-on,,,,
14,1,sandakan,kohli,â€¢,0,Length,Outside-off,Cut,,Outside-edge,,,
13,5,lahiru kumara,kohli,1,1,,Leg-stump,,Long-on,,,,
13,4,lahiru kumara,kohli,â€¢,0,Length,,,,,,,Dive
13,2,lahiru kumara,kohli,1,1,Good,,,Midwicket,,,,
13,1,lahiru kumara,kohli,â€¢,0,Good,,,,,,,
12,6,sandakan,kohli,1,1,Length,Outside-off,Drive,Long-off,,,,
18,5,bennett,kohli,W,0,,Outside-off,Drive,Extra-cover,,,Slower,Catch
18,4,bennett,kohli,2,2,Length,,,Long-on,,,Slower,
18,3,bennett,kohli,2,2,Length,,,Long-on,,,Slower,
17,5,southee,kohli,1,1,Good,Leg-stump,,Short-fine-leg,,,,
17,4,southee,kohli,2,2,,,,Deep-square-leg,,,,Stop
17,2,southee,kohli,1,1,,,,Off-side,,,,
17,1,southee,kohli,2,2,Good,,,Backward-square-leg,,,,
16,5,santner,kohli,1,1,,Leg-stump,,Square-leg,,,,
16,1,santner,kohli,1,1,Good,,,Long-on,,,,
15,6,sodhi,kohli,1,1,Full,Outside-off,,Long-on,,,,
15,4,sodhi,kohli,1,1,Short,Outside-off,Pull,Midwicket,,,Slow,
14,6,santner,kohli,4,4,Full,,,Long-on,,,,
14,3,santner,kohli,1,1,Length,Leg-stump,,Midwicket,,,,
14,2,santner,kohli,6,6,Full,Outside-off,,Extra-cover,,,,
13,6,sodhi,kohli,2,2,,,Cut,Cover,,,,
13,5,sodhi,kohli,â€¢,0,,,,,,Googly,,
13,3,sodhi,kohli,1,1,,,,Short-fine-leg,,,,
13,2,sodhi,kohli,â€¢,0,,Outside-off,,Extra-cover,,,Slower,
13,1,sodhi,kohli,4,4,,,,Short-fine-leg,,,,
12,6,de grandhomme,kohli,1,1,Full,Outside-off,,Long-on,,,,
12,4,de grandhomme,kohli,1,1,Length,Outside-off,,Short-third-man,,,,
12,3,de grandhomme,kohli,2,2,Full,,Drive,Cover,,,,Stop
12,1,de grandhomme,kohli,1lb,0,,,,Square-leg,,,Slower,
11,6,sodhi,kohli,1,1,,Outside-off,Drive,Long-off,,,,
11,5,sodhi,kohli,â€¢,0,Short,Outside-off,,Extra-cover,,,,Throw
11,4,sodhi,kohli,â€¢,0,Length,Leg-stump,,Cover,,,,
11,1,sodhi,kohli,1,1,,Leg-stump,,Long-on,,,,
16,3,santner,kohli,W,0,,,,Long-on,Thick-edge,,,
15,3,sodhi,kohli,1,1,,Outside-off,,Cover,,,,
15,1,sodhi,kohli,1,1,Good,,,Long-off,,,,
14,6,milne,kohli,1,1,Yorker,Leg-stump,,Third-man,,,,Bowled
14,5,milne,kohli,4,4,Good,Outside-off,Drive,Long-off,,,,Dive
14,4,milne,kohli,â€¢,0,,,,,,,Slower,
12,5,munro,kohli,1,1,Short,,,Midwicket,,,Pace,
12,4,munro,kohli,2,2,Length,,Pull,Midwicket,,,Slower,
12,3,munro,kohli,4,4,Yorker,,,Midwicket,,,,
12,1,munro,kohli,1,1,Good,,,Short-third-man,,,,
11,6,santner,kohli,1,1,Full,,,Cover,,,,
11,5,santner,kohli,4,4,Good,Leg-stump,,,,,,
11,3,santner,kohli,1,1,Good,Leg-stump,,Midwicket,,,,
11,2,santner,kohli,â€¢,0,,Leg-stump,,Midwicket,,,,
10,6,munro,kohli,4,4,Length,,,Long-on,,,,
10,3,munro,kohli,1,1,Good,Outside-off,,Backward-point,,,Pace,Dive
10,1,munro,kohli,1,1,,,,Midwicket,,,Slower,
9,6,sodhi,kohli,1,1,Short,,,Long-on,,,,
9,5,sodhi,kohli,â€¢,0,,,,Short-third-man,,,,
9,3,sodhi,kohli,1,1,,Outside-off,,Long-off,,,,
8,5,munro,kohli,1,1,Full,Outside-off,Drive,Cover,,,,
8,2,munro,kohli,1,1,Good,Outside-off,,Deep-cover,,,,
8,1,munro,kohli,2,2,Good,Outside-off,,Extra-cover,,,,
7,6,santner,kohli,1,1,Good,,,Long-on,,,,
7,5,santner,kohli,6,6,,Leg-stump,,Long-on,,,,
7,3,santner,kohli,1,1,,,Sweep,,Inside-edge,,,
7,2,santner,kohli,4,4,Length,,Drive,Cover,,,,
7,1,santner,kohli,4,4,Full,,,Point,,,,
6,6,sodhi,kohli,1,1,,Leg-stump,,Midwicket,,,,
6,3,sodhi,kohli,1,1,,,,Long-on,,,,Misfield
6,1,sodhi,kohli,1,1,Short,Leg-stump,,Midwicket,,,,
5,6,santner,kohli,1,1,Full,Leg-stump,,Long-off,,,,
5,5,santner,kohli,â€¢,0,,Leg-stump,,Midwicket,,,,
5,1,santner,kohli,1,1,Full,Leg-stump,Drive,Cover,,,,
4,3,milne,kohli,1,1,Short,Outside-off,,Third-man,,,,
4,2,milne,kohli,â€¢,0,Full,Outside-off,,Cover,,,,
3,6,boult,kohli,4,4,Full,,,Cover,,,,
3,3,boult,kohli,1,1,,,Hook,Square-leg,Top-edge,,,Catch
3,2,boult,kohli,â€¢,0,Good,Outside-off,,Cover,,,,Throw
3,1,boult,kohli,4,4,,,,Mid-on,,,,
2,4,de grandhomme,kohli,1,1,,Outside-off,,Third-man,,,,
2,3,de grandhomme,kohli,â€¢,0,,,,Midwicket,,,Pace,
10,5,zampa,kohli,W,0,Length,,,Short-third-man,Outside-edge,,,Catch
10,4,zampa,kohli,â€¢,0,Length,Outside-off,Sweep,Midwicket,,,,
9,6,stoinis,kohli,2,2,Short,Outside-off,,Third-man,Outside-edge,,Pace,
9,6,stoinis,kohli,2,2,Short,Outside-off,,Third-man,,,Pace,
9,6,stoinis,kohli,1w,1,Short,,,Third-man,Outside-edge,,,
9,6,stoinis,kohli,1w,1,Short,,,,,,,
9,4,stoinis,kohli,1lb,0,Short,,Pull-shot,,,,,
9,1,stoinis,kohli,1,1,Length,Middle-stump,,Deep-square,,,,
8,5,zampa,kohli,1,1,Length,Middle-stump,,Long-on,,,,
8,4,zampa,kohli,â€¢,0,Length,,,,,,,
8,3,zampa,kohli,â€¢,0,Full,Leg-stump,,Midwicket,,,,
8,3,rabada,kohli,W,0,Full,,,Deep-square-leg,,,,Catch
8,1,rabada,kohli,1,1,Good,,,Backward-square-leg,,,,
7,6,shamsi,kohli,1,1,,Outside-off,,Midwicket,,,,
7,3,shamsi,kohli,1,1,Good,Leg-stump,,Square-leg,,,,
7,1,shamsi,kohli,1,1,Good,,,Long-off,,,,
6,6,fortuin,kohli,1,1,Good,,,Long-on,,,,
6,2,fortuin,kohli,1,1,,,,,,,,
5,6,shamsi,kohli,â€¢,0,,,,,,,,
5,5,shamsi,kohli,â€¢,0,,,,Mid-off,,,,
4,4,hendricks,kohli,1,1,Short,,Pull,Deep-square-leg,,,,
3,6,phehlukwayo,kohli,â€¢,0,Good,Outside-off,,On-side,,,,
3,2,phehlukwayo,kohli,1,1,Short,Outside-off,,Third-man,Thick-edge,,,
2,6,hendricks,kohli,â€¢,0,Good,Outside-off,,Slip,,,,
2,4,hendricks,kohli,1,1,,,,Square-leg,,,,
2,3,hendricks,kohli,â€¢,0,Full,,,Mid-off,,,,
13,5,cottrell,kohli,W,0,,Outside-off,Pull,Midwicket,,,Pace,
12,4,narine,kohli,1,1,,,,Long-on,,,,
12,3,narine,kohli,â€¢,0,,,Drive,Cover,,,,
12,2,narine,kohli,â€¢,0,,,,Cover,,,,
12,1,narine,kohli,â€¢,0,Short,Leg-stump,,Midwicket,,,,
11,6,paul,kohli,1,1,Full,Outside-off,,Long-on,,,,
11,2,paul,kohli,1,1,Full,,,Long-on,,,Slower,
10,6,brathwaite,kohli,â€¢,0,Short,,,Cover,,,,
10,4,brathwaite,kohli,1,1,,,,,,,Slower,Direct-hit
10,2,brathwaite,kohli,1,1,Full,,,Long-on,,,,
10,1,brathwaite,kohli,4,4,Length,,,Point,,,,
9,6,thomas,kohli,1,1,,,,Third-man,,,,
9,5,thomas,kohli,â€¢,0,Length,,,,,,,
9,3,thomas,kohli,1,1,,,,Deep-square,,,,
8,6,narine,kohli,2,2,Good,Outside-off,Cut,Deep-point,,,,Throw
8,5,narine,kohli,â€¢,0,Length,Outside-off,Drive,Point,,,Pace,
8,4,narine,kohli,â€¢,0,Short,,,Midwicket,,,,Stop
8,3,narine,kohli,â€¢,0,,,,Midwicket,,,,
8,2,narine,kohli,â€¢,0,Short,Outside-off,,Midwicket,,,Spin,
7,5,paul,kohli,1,1,Full,,Drive,Long-on,,,,
7,4,paul,kohli,â€¢,0,Length,,,Midwicket,,,,
7,4,paul,kohli,â€¢,0,Length,,,Midwicket,,,Slower,Bowled
7,4,paul,kohli,1w,1,Length,,,,,,Slower,
7,4,paul,kohli,1w,1,,,,,,,Slower,Bowled
6,6,narine,kohli,â€¢,0,,,,Leg-side,,,,
6,1,narine,kohli,1,1,,,,Midwicket,,,,
5,1,cottrell,kohli,1,1,Full,Middle-stump,,Deep-square,Inside-edge,,,
4,6,narine,kohli,1,1,Short,,,Long-on,,,,
4,1,narine,kohli,1,1,Full,Outside-off,,Long-on,,,,
3,4,cottrell,kohli,1,1,Full,,,Deep-point,,,,
2,6,thomas,kohli,â€¢,0,Length,,,Leg-side,,,,
2,5,thomas,kohli,â€¢,0,Length,Middle-stump,,Off-side,,,,
17,3,thomas,kohli,W,0,Yorker,,,Point,,,,Bowled
17,2,thomas,kohli,4,4,Length,Outside-off,,Midwicket,,,,
17,1,thomas,kohli,â€¢,0,Yorker,,,,,,,
16,4,cottrell,kohli,1,1,,Outside-off,,Midwicket,,,Slower,
16,1,cottrell,kohli,1,1,Short,,,Deep-point,,,,
15,5,narine,kohli,1,1,Full,,,Long-on,,,,
15,4,narine,kohli,â€¢,0,Length,Outside-off,,Mid-off,,,Slower,
15,2,narine,kohli,1,1,,,,Square-leg,,,,
15,1,narine,kohli,4,4,Length,,,Midwicket,,,,
14,5,paul,kohli,1,1,Length,Outside-off,Cut,Deep-point,,,Slower,
14,4,paul,kohli,4,4,Full,Outside-off,,Long-on,,,,
14,2,paul,kohli,1,1,Full,Outside-off,Drive,Long-off,,,,
13,6,brathwaite,kohli,4,4,Full,Outside-off,Drive,Extra-cover,,,,
13,5,brathwaite,kohli,2,2,,,,Long-on,,,Slower,
13,4,brathwaite,kohli,â€¢,0,Length,,,Slip,,,Slower,
13,2,brathwaite,kohli,1,1,Full,,,Backward-point,,,Pace,
13,1,brathwaite,kohli,2,2,Length,Outside-off,,Extra-cover,,Leg-cutter,,
12,4,paul,kohli,1,1,Length,Outside-off,,Long-on,,,,
12,1,paul,kohli,1,1,,,,Midwicket,,,,
11,5,narine,kohli,1,1,Short,,,Mid-on,,,,
11,1,narine,kohli,1,1,Length,Outside-off,,Long-on,,,,
10,6,brathwaite,kohli,1,1,Full,Outside-off,Cover-drive,Leg-side,Inside-edge,,,
10,4,brathwaite,kohli,1,1,Length,,,Leg-side,,,,
10,3,brathwaite,kohli,4,4,Full,Outside-off,Drive,Off-side,,,,
10,1,brathwaite,kohli,1,1,,,,,,,,
9,5,narine,kohli,1,1,Length,Outside-off,Cut,Cover,,,,
9,4,narine,kohli,â€¢,0,Length,Outside-off,Pull,Leg-side,,,,
9,3,narine,kohli,2,2,Length,,,Short-third-man,,,Pace,
8,6,allen,kohli,â€¢,0,Length,Outside-off,,Mid-off,,,,
8,4,allen,kohli,1,1,,,,Long-on,,,,
8,2,allen,kohli,1,1,,,,Off-side,,,Pace,
8,1,allen,kohli,â€¢,0,Length,Outside-off,,Long-off,,,,
7,6,narine,kohli,1,1,Full,,,Midwicket,,,,
7,1,narine,kohli,1,1,Length,,,Leg-side,,,,
6,6,allen,kohli,1,1,Full,Outside-off,Drive,Extra-cover,,,,
6,5,allen,kohli,4,4,Length,Outside-off,Cut,Off-side,,,,
6,3,allen,kohli,1,1,Full,Outside-off,Drive,Cover,,,,
6,2,allen,kohli,2,2,Full,Leg-stump,,Midwicket,,,,
6,1,allen,kohli,2,2,Full,Outside-off,,Cover,,,,
5,1,thomas,kohli,1,1,Full,Outside-off,,Extra-cover,,,,
4,1,allen,kohli,1,1,Full,Outside-off,Drive,Extra-cover,,,,
3,2,thomas,kohli,1,1,Good,Outside-off,Square-drive,Cover,,,,
3,1,thomas,kohli,â€¢,0,Good,Outside-off,,Off-side,,,,
2,4,cottrell,kohli,1,1,Good,Leg-stump,,Fine-leg,,,,
2,3,cottrell,kohli,â€¢,0,Good,Outside-off,,Cover,,,,
19,6,archer,kohli,1,1,Short,,Hook,,Top-edge,,Slow,
19,5,archer,kohli,4,4,Good,,,Cover,,,Slower,
19,4,archer,kohli,2,2,Full,Middle-stump,,Long-on,,,,
