Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
5,3,williams,kohli,W,0,,,,Mid-on,,,Slower,Bowled
5,2,williams,kohli,4,4,Short,,,Third-man,,,,
5,1,williams,kohli,6,6,Short,,,Long-on,,,,
4,6,brathwaite,kohli,1,1,Good,Middle-stump,,Midwicket,,,,
4,5,brathwaite,kohli,â€¢,0,Length,,,Mid-off,,,,
4,5,brathwaite,kohli,â€¢,0,Length,,Cut,Mid-off,,,,
4,5,brathwaite,kohli,1w,1,Full,,,,,,,
4,5,brathwaite,kohli,1w,1,Full,,Cut,,,,,
4,5,brathwaite,kohli,1w,1,Length,,,Leg-side,,,,
4,5,brathwaite,kohli,1w,1,,,,Leg-side,,,,
4,5,brathwaite,kohli,1w,1,,,Cut,Leg-side,,,,
4,4,brathwaite,kohli,4,4,Good,Middle-stump,Drive,Extra-cover,,,,
4,3,brathwaite,kohli,â€¢,0,Good,,,Third-man,Outside-edge,,,
3,5,williams,kohli,1,1,Good,,,Third-man,,,,
3,4,williams,kohli,4,4,Short,,,Midwicket,,,,
3,3,williams,kohli,4,4,Short,Outside-off,Pull,Mid-off,,,,
3,2,williams,kohli,â€¢,0,Good,,,Cover,,,,
3,1,williams,kohli,â€¢,0,Short,Outside-off,Upper-cut,,,,,
2,3,badree,kohli,1,1,Good,Middle-stump,,Leg-side,,,,
2,2,badree,kohli,â€¢,0,Good,Outside-off,,Extra-cover,,,Slower,
2,1,badree,kohli,â€¢,0,Good,Outside-off,Cut-shot,,Outside-edge,,,
2,1,badree,kohli,1w,1,Full,Outside-off,Sweep,Leg-side,,,,
2,1,badree,kohli,1w,1,Full,,Sweep,Leg-side,,,,
1,5,taylor,kohli,1,1,Good,Outside-off,,Third-man,,,,
1,4,taylor,kohli,â€¢,0,Good,Outside-off,,Off-side,,,,
1,3,taylor,kohli,â€¢,0,Good,Outside-off,,,,,,
1,2,taylor,kohli,4,4,Length,,,Fine-leg,,,,
1,1,taylor,kohli,4,4,Full,,,Fine-leg,,,,Bowled
0,2,badree,kohli,1,1,Good,Middle-stump,,Long-on,,,,
0,1,badree,kohli,4,4,Length,,Glance,Fine-leg,,,,
5,4,coulter-nile,kohli,1,1,,Outside-off,,Third-man,,,Slower,
5,2,coulter-nile,kohli,1,1,Length,Outside-off,,Third-man,,,,
5,1,coulter-nile,kohli,4,4,Length,Middle-stump,,Deep-mid-wicket,,,,
4,6,behrendorff,kohli,1,1,Length,Outside-off,,Third-man,,,,
4,5,behrendorff,kohli,4,4,Length,Outside-off,,Point,,,,
4,3,behrendorff,kohli,1,1,Length,Outside-off,,Third-man,,,,
4,2,behrendorff,kohli,4,4,,Middle-stump,,,,,,
3,4,jhye richardson,kohli,1,1,Length,Outside-off,,Third-man,,,,
3,3,jhye richardson,kohli,â€¢,0,Length,,,Cover,Inside-edge,,,
2,6,behrendorff,kohli,â€¢,0,Length,,,,,,,
5,2,abbott,kohli,1,1,Short,Middle-stump,,Cover,,,,
4,6,zampa,kohli,â€¢,0,Good,Middle-stump,,,,,,
3,5,hazlewood,kohli,1,1,Short,,,Cover,,,,
3,4,hazlewood,kohli,4,4,Good,,,Midwicket,,,,
3,3,hazlewood,kohli,â€¢,0,Good,Outside-off,,,Outside-edge,,,
3,1,hazlewood,kohli,1,1,Good,Middle-stump,,Deep-square,,,,
2,6,starc,kohli,1,1,Full,Outside-off,,Third-man,,,,
2,6,starc,kohli,1w,1,Full,Outside-off,,Third-man,,,,
2,6,starc,kohli,1w,1,Full,Outside-off,,,,,,
5,1,prasanna,kohli,1,1,,Outside-off,,Short-third-man,,,Pace,
4,6,malinga,kohli,1,1,Good,,,Midwicket,,,,Throw
4,3,malinga,kohli,1,1,Short,,,Point,,,,Direct-hit
4,2,malinga,kohli,2,2,Short,,,Point,,,,
4,2,malinga,kohli,1w,1,Length,,,Cover,,,,
4,2,malinga,kohli,1w,1,Length,,,,,,,
4,1,malinga,kohli,2,2,Short,,,Point,,,,Direct-hit
3,4,udana,kohli,1,1,Short,Outside-off,Pull,Midwicket,,,,
3,3,udana,kohli,â€¢,0,Good,,,,,,,
2,6,malinga,kohli,â€¢,0,Good,,,,,,,
5,6,jordan,kohli,â€¢,0,Length,,,Mid-on,,,,
5,5,jordan,kohli,â€¢,0,Good,Outside-off,Drive,,,,,
5,4,jordan,kohli,â€¢,0,Full,Outside-off,,Cover,,,,
5,3,jordan,kohli,â€¢,0,Good,Outside-off,,,,,,
4,6,wood,kohli,4,4,,Outside-off,,Extra-cover,,,,
4,5,wood,kohli,â€¢,0,Short,,,,,,,
5,6,starc,kohli,â€¢,0,Good,,,Midwicket,,,,
5,5,starc,kohli,â€¢,0,Length,Leg-stump,Pull,Cover,,,,
5,4,starc,kohli,â€¢,0,Full,,,Cover,,,,
5,3,jordan,kohli,1,1,Full,Outside-off,,Off-side,,,Fast,Dive
5,4,dala,kohli,1,1,Good,Leg-stump,,Deep-square-leg,,,,
5,2,dala,kohli,1,1,Good,Outside-off,,Point,,,,Direct-hit
5,1,dala,kohli,4,4,Full,Outside-off,,Cover,,,,Bowled
4,4,morris,kohli,1,1,Good,Outside-off,,Point,,,,
4,3,morris,kohli,2,2,Full,Outside-off,Drive,Cover,,,,
4,2,morris,kohli,â€¢,0,Full,Outside-off,Cover-drive,Cover,,,,
4,1,morris,kohli,â€¢,0,Good,Outside-off,,Point,,,,
0,6,behrendorff,kohli,W,0,Good,,,,Inside-edge,,,Catch
0,5,behrendorff,kohli,â€¢,0,Length,Leg-stump,,,,,,
5,5,abbott,kohli,1,1,Full,,,Deep-square,,,,
5,2,abbott,kohli,1,1,,,,Midwicket,,,Slower,
5,1,abbott,kohli,4,4,,,,Mid-off,,,,
4,6,tye,kohli,1,1,Good,,,Point,,,,
4,5,tye,kohli,â€¢,0,Good,,,Midwicket,,,,
4,4,tye,kohli,4,4,Short,Outside-off,Cut,Short-third-man,,,,
4,3,tye,kohli,â€¢,0,,Outside-off,,Mid-off,,,,
4,1,tye,kohli,1,1,Length,,,,,,,Catch
3,6,sams,kohli,1,1,Good,Outside-off,,Off-side,,,,
3,4,sams,kohli,1,1,Short,,Cut,Deep-point,,,,
3,4,sams,kohli,1w,1,Short,,,Deep-point,,,,
3,4,sams,kohli,1w,1,Short,,,,,,,
3,2,sams,kohli,1,1,Length,Outside-off,,Deep-point,,,,
3,1,sams,kohli,4,4,Length,,,Midwicket,,,,
2,6,maxwell,kohli,1,1,Full,,,Midwicket,,,,
2,4,maxwell,kohli,1,1,,Leg-stump,,Midwicket,,,,
2,2,maxwell,kohli,1,1,,,,Midwicket,,,,
2,1,maxwell,kohli,1,1,,,,Off-side,,,,
1,6,abbott,kohli,3,3,Good,Leg-stump,,Fine-leg,Inside-edge,,,
1,4,abbott,kohli,1,1,Good,Outside-off,,,,,,Catch
1,3,abbott,kohli,2,2,Good,Outside-off,Cut,Third-man,,,,
1,2,abbott,kohli,2w,2,Short,,,Square-leg,,,,
1,2,abbott,kohli,2w,2,Short,,,,,,,
0,5,maxwell,kohli,1,1,Length,,,,,,,
0,3,maxwell,kohli,1,1,Length,Leg-stump,,Long-on,,,,
2,3,rashid,kohli,W,0,,,,Mid-off,,,,
1,6,archer,kohli,â€¢,0,,,,,Inside-edge,,,
1,5,archer,kohli,â€¢,0,Good,,,,,,,
1,4,archer,kohli,â€¢,0,Length,Outside-off,,Backward-point,,,,
1,3,archer,kohli,â€¢,0,Good,,,On-side,,,,
