ball,score,commentary,second_commentary
5.5,W,"ellis to jaiswal , outtaken at short third  from the looks of it , zampa perhaps didn't expect the ball to come on to him that quickly  it was dipping as it approached him , with zampa grabbing it low to his left , and with a reverse cup  this time ellis bowled seam up , angling it across to pitch fullish and wide of off  jaiswal went lofting again , only to mistime it  he lost his right hand off the bat too , with the ball taking the outside edgeyashasvi jaiswal c zampa b ellis 53  25b 9x4 2x6 30m  sr: 212see all photos","nathan ellis to jaiswal , wide , slower delivery well wide outside-off , the pressure is telling"
5.5,1w,"ellis to jaiswal , 1 widewide again  ellis , bowling from back of the hand , goes full and really wide of off , but jaiswal lets it go","nathan ellis to jaiswal , out caught by zampa   excellent field placement and that  the end of the carnage  jaiswal will be disappointed  was full and just outside-off , jaiswal went hard at this looking to smack it through extra-cover , went at it with all hands and no feet , lost his shape in the process and got a thick outside-edge , zampa was waiting at almost a fly-slip , right on the edge of the circle and he took it over his head  jaiswal walks off to an applause  50 and gone all inside the powerplay  jaiswal c zampa b nathan ellis 53 25  [4s-9 6s-2]"
5.5,1w,"ellis to jaiswal , 1 widewide again  ellis , bowling from back of the hand , goes full and really wide of off , but jaiswal lets it go","nathan ellis to jaiswal , wide , slower delivery full and wide outside-off again , nathan ellis just hasn't hit his mark in this series yet"
5.5,1w,"ellis to jaiswal , 1 widewide again  ellis , bowling from back of the hand , goes full and really wide of off , but jaiswal lets it go","nathan ellis to jaiswal , wide , slower delivery well wide outside-off , the pressure is telling"
5.5,1w,"ellis to jaiswal , 1 widechange of pace again , but the line is too wide , and the length very full  jaiswal leaves it alone , and it  another wide","nathan ellis to jaiswal , out caught by zampa   excellent field placement and that  the end of the carnage  jaiswal will be disappointed  was full and just outside-off , jaiswal went hard at this looking to smack it through extra-cover , went at it with all hands and no feet , lost his shape in the process and got a thick outside-edge , zampa was waiting at almost a fly-slip , right on the edge of the circle and he took it over his head  jaiswal walks off to an applause  50 and gone all inside the powerplay  jaiswal c zampa b nathan ellis 53 25  [4s-9 6s-2]"
5.5,1w,"ellis to jaiswal , 1 widechange of pace again , but the line is too wide , and the length very full  jaiswal leaves it alone , and it  another wide","nathan ellis to jaiswal , wide , slower delivery full and wide outside-off again , nathan ellis just hasn't hit his mark in this series yet"
5.5,1w,"ellis to jaiswal , 1 widechange of pace again , but the line is too wide , and the length very full  jaiswal leaves it alone , and it  another wide","nathan ellis to jaiswal , wide , slower delivery well wide outside-off , the pressure is telling"
5.4,4,"ellis to jaiswal , four runswow , one brilliant shot after another  this is jaiswal  fifty too  now he bisects point and short third , as he helps this short of a length ball in the channel outside-off for four moresee all photos","nathan ellis to jaiswal , four , brings up fifty in no time  this is jaiswal at his very best  good length delivery angling across just outside-off , he hung back and opened the face to steer it past short-third-man for four more"
5.3,4,"ellis to jaiswal , four runsanother four , this time to deep-square-leg  jaiswal smashing all the slowness of the pitch to the boundary  short delivery rising just outside-off , as jaiswal rolls his wrists to pull for four","nathan ellis to jaiswal , four , crunched  just short of length on middle , jaiswal was very quick to press back and pull it away right into the gap at deep-square-leg"
5.2,4,"ellis to jaiswal , four runsflashed to deep-point  this time he got across a step or two , and got this short ball which was wide of off  he waited and cut that hard to the boundary","nathan ellis to jaiswal , four , to much width , short of length and wide outside-off , jaiswal can free his arms to crash this through point , no chance for any fielder"
5.1,•,"ellis to jaiswal , no runah , looks to heave over the off-side at this ball which is on the fuller side of a length , and wide of off , but is beaten","nathan ellis to jaiswal , no run , full and zipping across outside-off , jaiswal stood his ground looking to slap that through extra-cover and missed"
5.1,•,"ellis to jaiswal , no runah , looks to heave over the off-side at this ball which is on the fuller side of a length , and wide of off , but is beaten","nathan ellis to jaiswal , wide , full and pushed well wide outside-off"
5.1,1w,"ellis to jaiswal , 1 widebowls wide of off , landing it on a full length  jaiswal lets it go , and it  called wide , although ellis isn't pleased","nathan ellis to jaiswal , no run , full and zipping across outside-off , jaiswal stood his ground looking to slap that through extra-cover and missed"
5.1,1w,"ellis to jaiswal , 1 widebowls wide of off , landing it on a full length  jaiswal lets it go , and it  called wide , although ellis isn't pleased","nathan ellis to jaiswal , wide , full and pushed well wide outside-off"
4.6,•,"zampa to gaikwad , no runmakes room , and zampa follows  he bowls short , getting it to come into gaikwad and finish outside leg  punched to the man at extra-cover","zampa to gaikwad , no run , flatter delivery going on with the arm on leg-stump , gaikwad backed away a long way before punching it towards extra-cover"
4.5,1,"zampa to jaiswal ,  1 runnudges this full ball on his pads to long-on , with this being the wrong 'un from zampa","zampa to jaiswal , 1 run , full on leg-stump , clipped away towards mid-wicket"
4.4,4,"zampa to jaiswal , four runswhipped wide of long-on  terrific timing there  the ball is full on a stump-to-stump line , but jaiswal places it beautifully to deep midwicket","zampa to jaiswal , four , wow what timing  tossed up full on leg-stump , was nothing more than a crisp flick , he picked the gap at cow-corner and he timed it to perfection , the outfield did the rest"
4.3,1,"zampa to gaikwad ,  1 runanother low full on the stumps , and pushed to long-off","zampa to gaikwad , 1 run , very middle-stump , gaikwad makes a bit of room and jams it down to long-off"
4.2,•,"zampa to gaikwad , no runvery outside-off , and dug out to cover","zampa to gaikwad , no run , pushed up very full on outside-off , gaikwad digs it out towards cover"
4.1,4,"zampa to gaikwad , four runsthe shot of the day  there isn't that much of pace to deal with , yet gaikwad deals with this fullish ball so effortlessly to loft it over the bowler  head after standing while backing away","zampa to gaikwad , four , strike bowler or not , it doesn't matter  tossed up middle-stump , right in the slot for gaikwad and he got under it and lofted it straight back over the bowler for one-bounce four"
3.6,•,"abbott to jaiswal , no runah , the over ends with a dot , and both abbott and i get a breather  this was bowled very full around off , as jaiswal drove it to mid-off","abbott to jaiswal , no run , full on outside-off , jaiswal stands his ground and smacks it straight to mid-off  massive over for india , 24 runs off it"
3.5,6,"abbott to jaiswal ,  six runsthe change of angle doesn't make any difference  this good-length ball was angled into the left-hander , and finished around off stump  jaiswal again shifted his weight back to have a go at the pull short , just clearing the rope at deep-square-leg","abbott to jaiswal , six , superb batting from jaiswal  abbott went round the wicket , dug it into leg-stump but it sat up again , jaiswal hung back and heaved it away into the gap at deep-mid-wicket again for another six , just went over the ropes , 50-run stand too"
3.4,6,"abbott to jaiswal ,  six runsflung away over deep-square-leg  that went quite deep into the crowd too  another short delivery around middle and off , as jaiswal transfers his weight to the back foot to pull hard and over the boundary","abbott to jaiswal , six , 4 , 4 , 4 , 6   abbott under pressure now , short of length delivery on middle , jaiswal seemingly knew exactly what was coming , he pressed back and smacked this away over deep-mid-wicket with a pull"
3.3,4,"abbott to jaiswal , four runsthe best of the three  a delightful guide to short third  left , as he reads this shortish ball just outside-off to play it as late as possible","abbott to jaiswal , four , this is brilliant from jaiswal , he knew this was going to be pace on , was a hard length delivery on outside-off , jaiswal hung back and used the pace to run it past short-third-man for four"
3.2,4,"abbott to jaiswal , four runsfour more in the same region  abbott repeats the trick of a change of pace , and also bowls on a shortish length outside-off  this time though the ball kept a bit low , even as jaiswal slashed it to deep backward-point","abbott to jaiswal , four , back to back fours  very similar delivery , on a length just outside-off , looked like a cutter and jaiswal hung back and waited for it again before smacking it hard past backward-point again"
3.1,4,"abbott to jaiswal , four runshacked to deep backward-point  slower ball right away from abbott - it was on a short of a length , and around sixth stump - as jaiswal late-cut it to just beat backward-point to his left","abbott to jaiswal , four , short of length and slanting across just outside-off , just a bit of room on offer , jaiswal hung back and waited for it before slashing it away hard past backward-point"
2.6,4,"maxwell to gaikwad , four runsnow gaikwad drills one through to deep-point  like jaiswal , he too stands after backing away , and gets this pretty full ball outside-off to target  he outside-off , with the ball rolling away rather rapidly","maxwell to gaikwad , four , gaikwad doesn't want to be left behind  full just outside-off , gaikwad backed away to make some room before carving that away through cover for four"
2.5,1,"maxwell to jaiswal ,  1 runpretty full now around off , and driven down to long-off","maxwell to jaiswal , 1 run , full on outside-off , driven out towards wide long-off"
2.4,•,"maxwell to jaiswal , no runshort of a length outside-off , and pushed to cover","maxwell to jaiswal , no run , length delivery on outside-off , jaiswal hangs back and defends it into the off-side"
2.3,4,"maxwell to jaiswal , four runsslog swept to deep backward-square-leg  another full delivery outside-off , as he gets down to have a free swing over the in-field","maxwell to jaiswal , four , jaiswal on the charge here  middle-stump , jaiswal leant forward and slog-swept it towards deep-mid-wicket"
2.2,•,"maxwell to jaiswal , no runah , some slow turn there  on a full length outside-off , and beats the outside-edge as he looked to defend","maxwell to jaiswal , no run , oh well bowled  tossed up middle-stump , drew him forward , drifted in and turned away to beat the outside-edge"
2.1,4,"maxwell to jaiswal , four runsgoes inside out over cover  stands after making some room at this full ball dipping just outside-off - for a while it seemed to be too full for that shot - and opens the bat face to loft for four","maxwell to jaiswal , four , superb shot  tossed up full on outside-off , jaiswal stepped forward , got to the pitch and played a cracking lofted extra-cover-drive , no one out on the off-side and away it went"
2.1,4,"maxwell to jaiswal , four runsgoes inside out over cover  stands after making some room at this full ball dipping just outside-off - for a while it seemed to be too full for that shot - and opens the bat face to loft for four","maxwell to gaikwad , 2 wides , tossed up full and down leg , wade didn't collect it cleanly and they snuck through for an extra run"
2.1,2w,"maxwell to gaikwad , 2 widebowls pretty wide of leg , and very full  gaikwad lets it go , as the ball turns in a bit  they run a single too , after it  a wide ball","maxwell to jaiswal , four , superb shot  tossed up full on outside-off , jaiswal stepped forward , got to the pitch and played a cracking lofted extra-cover-drive , no one out on the off-side and away it went"
2.1,2w,"maxwell to gaikwad , 2 widebowls pretty wide of leg , and very full  gaikwad lets it go , as the ball turns in a bit  they run a single too , after it  a wide ball","maxwell to gaikwad , 2 wides , tossed up full and down leg , wade didn't collect it cleanly and they snuck through for an extra run"
1.6,•,"ellis to jaiswal , no runah , that was close  jaiswal got across the stumps early to try and scoop this length ball , but was beaten  the ball ended up going just over the stumps though","nathan ellis to jaiswal , no run , jaiswal gets adventurous , was a length delivery on outside-off , jaiswal shuffled across his stumps looking to scoop that over the keeper and didn't lay bat on it"
1.5,•,"ellis to jaiswal , no runplays a late cut at this good-length ball , which is shaping away to finish around sixth stump  but the ball goes on the bounce to the man standing at backward-point","nathan ellis to jaiswal , no run , length delivery slanting across outside-off , jaiswal cut it nicely but couldn't beat point"
1.4,1,"ellis to gaikwad ,  1 runchange of pace , as ellis goes full and in the channel outside-off  poked behind point for a single","nathan ellis to gaikwad , 1 run , full on outside-off , was pace off , gaikwad stabbed it towards backward-point and they crossed across for a quick single"
1.3,•,"ellis to gaikwad , no runyorker length on middle and off , and flicked to midwicket  jaiswal wanted a single but was sent back , even as inglis' throw was wide of the stumps","nathan ellis to gaikwad , no run , pitched up full and straight on middle , clipped straight to mid-wicket"
1.3,•,"ellis to gaikwad , no runyorker length on middle and off , and flicked to midwicket  jaiswal wanted a single but was sent back , even as inglis' throw was wide of the stumps","nathan ellis to gaikwad , wide , full and just sliding down leg with the angle"
1.3,1w,"ellis to gaikwad , 1 widepitches just outside leg , and darts down further after landing on the fuller side of a length  he looked to flick but missed , and it  called wide","nathan ellis to gaikwad , no run , pitched up full and straight on middle , clipped straight to mid-wicket"
1.3,1w,"ellis to gaikwad , 1 widepitches just outside leg , and darts down further after landing on the fuller side of a length  he looked to flick but missed , and it  called wide","nathan ellis to gaikwad , wide , full and just sliding down leg with the angle"
1.2,1,"ellis to jaiswal ,  1 runah , ellis leaps to his left with his left hand outstretched , but the ball is beyond him  jaiswal looked to push hard at this length ball , but ended up chipping it towards mid-on , who threw wide at the non-striker  end","nathan ellis to jaiswal , 1 run , stops on him agian , good length delivery on outside-off , jaiswal looked to push it back down the ground and it lobbed up to nathan ellis' left off the inner half , he leaped to his left but couldn't get it"
1.1,•,"ellis to jaiswal , no runbunts at this length ball , which angles across and finishes pretty wide of off  the ball trickles towards mid-off , as jaiswal plays far away from his body","nathan ellis to jaiswal , no run , full outside-off , jaiswal looked to drive through extra-cover , went towards mid-off off the inner half of the blade , that didn't quite come on to the bat"
0.6,2lb,"stoinis to gaikwad , 2 leg byesthis stays slightly low off a short of a length - uneven bounce was talked about too at the pitch report - as the ball finishes on his pads around leg-stump while he attempts to swipe  but the ball ends up rolling behind the wicket for two leg byes","stoinis to gaikwad , leg byes , 2 runs , short of length and attacking the pads , gaikwad looked to pull and was cramped for room and beaten for pace , ended up hitting him on the thigh-pad before going towards backward-square-leg"
0.5,1,"stoinis to jaiswal ,  1 runanother shortish delivery - this time around leg  pulled hard to fine-leg","stoinis to jaiswal , 1 run , short of length on middle , pulled away towards deep backward-square-leg , looked like it stopped on him just a touch"
0.5,1,"stoinis to jaiswal ,  1 runanother shortish delivery - this time around leg  pulled hard to fine-leg","stoinis to jaiswal , wide , full and shaping down leg , wade has to dive full length to his right to reel that in"
0.5,1w,"stoinis to jaiswal , 1 wideslower ball , but entirely off his line  bowls this on the fuller side of a length another one and a half set of stumps outside leg - jaiswal even thinks of a swing before he misses - and wade dives to collect it  wide called","stoinis to jaiswal , 1 run , short of length on middle , pulled away towards deep backward-square-leg , looked like it stopped on him just a touch"
0.5,1w,"stoinis to jaiswal , 1 wideslower ball , but entirely off his line  bowls this on the fuller side of a length another one and a half set of stumps outside leg - jaiswal even thinks of a swing before he misses - and wade dives to collect it  wide called","stoinis to jaiswal , wide , full and shaping down leg , wade has to dive full length to his right to reel that in"
0.4,1,"stoinis to gaikwad ,  1 runon a few bounces to the man at fine-leg , who takes a few steps to his left to collect that  on a short of a length around off , as gaikwad swivelled to pull it high","stoinis to gaikwad , 1 run , short of length on middle , short-arm jabbed towards deep backward-square-leg , fielder takes it on the bounce"
0.3,4,"stoinis to gaikwad , four runsleans into the drive to bisect the gap between extra-cover and cover  presents the full face of the bat at this length ball shaping away to end around seventh stump , as the ball teases inglis from cover all the way back","stoinis to gaikwad , four , oh that'll feel amazing  pitched up full just outside-off , gaikwad pressed forward , got his weight moving into the ball nicely and punched that with sublime timing through cover , found the gap as well and it beat the fielder to the fence"
0.2,1,"stoinis to jaiswal ,  1 runthere is a deep backward-point early on for jaiswal , and he guides this short of a length ball around off stump to the man there  he almost seemed to be cramped for room on this ball","stoinis to jaiswal , 1 run , just short of length on outside-off , jaiswal says leg-side and cuts it away towards deep-point"
0.1,•,"stoinis to jaiswal , no runah , some swing right away  this was angled across , but swung back in and landed on a length on middle-stump  jaiswal nudged it to mid-onsee all photos","stoinis to jaiswal , no run , full and straight on middle , hint of swing back in , pushed towards mid-on"
