ball,score,commentary,second_commentary
16.2,1,"Zampa to Gaikwad,  1 runskips down, with the ball ending up to very full for him on the stumps. Flicked wide of long-on","Zampa to Gaikwad, 1 run, dances out and drives towards long-on for a single"
16.1,1,"Zampa to Suryakumar,  1 runshort of a length, and skids through to middle stump. Punched to extra cover","Zampa to Suryakumar Yadav, 1 run, darts one through on a length, punched towards mid-off"
15.6,1,"Stoinis to Suryakumar,  1 runmakes room, but Stoinis bowls a sharp short ball which is climbing rather considerably outside off. Surya guides it behind point","Stoinis to Suryakumar Yadav, 1 run, back of length and offering no pace again. SKY shuffles away to slash but underedges it towards short third"
15.5,1,"Stoinis to Gaikwad,  1 runsweeps at this slower ball, which is a dipping, low full toss on middle and off. Single to deep square leg","Stoinis to Gaikwad, 1 run, another slower delivery, ends as a low full toss, swept towards deep backward square leg"
15.4,1,"Stoinis to Suryakumar,  1 runthe point fielder dives to his right and gets a hand, as Surya hacks at this short ball outside off. He has to get on top of the bounce of this one","Stoinis to Suryakumar Yadav, 1 run, slower bounce, tapped towards point for a single"
15.3,6,"Stoinis to Suryakumar,  SIX runssix in typical Surya fashion! Uses his wrists to paddle-flick a six over fine leg, as he gets across the stumps and launches this length ball outside leg","Stoinis to Suryakumar Yadav, SIX, a first ball six for Suryakumar Yadav and no prizes for guessing which part of the ground he's hit that towards! A wayward full delivery going down leg, SKY shimmies inwards and flicks it over fine leg like it was the easiest thing to do in the world. What a start!"
15.2,W,"Stoinis to Ishan, OUTalthough he's gone, this looked so much like Rishabh Pant! He is standing deep in the crease, and throws his hands at a very wide ball - perhaps more than two sets of stumps away - even as he loses his bottom hand and falls on his back. Stoinis had bowled on a length, getting it to angle across and finish extremely wide. The ball ended up travelling right to where deep point was positionedIshan Kishan c Ellis b Stoinis 52 (32b 3x4 4x6 45m) SR: 162.5See all photos","Stoinis to Ishan Kishan, out Caught by Nathan Ellis!! another wide yorker, would have been called had Kishan not played at it. Falls over trying to swing at it, off the toe end and flies towards sweeper cover. Finally, a wicket for Australia but that means SKY walks out to bat. Ishan Kishan c Nathan Ellis b Stoinis 52(32) [4s-3 6s-4]"
15.1,•,"Stoinis to Ishan, no runyorker length, and angling across to end wide of off. He reaches out and falls on his back, with the ball dragged to extra cover","Stoinis to Ishan Kishan, no run, wide yorker, Kishan really reaches out to drive at that but hits it towards extra cover. Falls over and can't take the single"
14.6,2,"T Sangha to Gaikwad,  2 runsshort of a length on the stumps, and turns away a bit. Pulled to deep square leg for two more","Sangha to Gaikwad, 2 runs, flat delivery on middle, pulled to the right of deep mid-wicket for a couple of runs. Another big over for India"
14.5,1,"T Sangha to Ishan,  1 runnow makes room, and gets a short ball turning away to end outside off. Swatted to long-off","Sangha to Ishan Kishan, 1 run, googly wide outside off, slapped out towards long-off"
14.4,6,"T Sangha to Ishan,  SIX runsfifty for Kishan! And another six keeps India motoring. Again he stands across the stumps, gets a comfortable length ball, and hoicks it across over deep midwicketSee all photos","Sangha to Ishan Kishan, SIX, googly on off, Kishan picked it off the hand. Shuffled in and go in line to give it a big swing across the line. Power and elevation on that one, over cow corner for six. That's 50 for the southpaw"
14.3,1,"T Sangha to Gaikwad,  1 runmisfield by Stoinis at extra cover allows a single, as Gaikwad gets a high full toss outside off, which he slashes back","Sangha to Gaikwad, 1 run, full toss outside off, slammed towards extra cover who fumbles. Single taken"
14.2,1,"T Sangha to Ishan,  1 runskips down, and drills this length ball to long-off's left. Smith does well to rush towards it","Sangha to Ishan Kishan, 1 run, fired full and wide, Kishan dances out and drills it towards long-off"
14.1,6,"T Sangha to Ishan,  SIX runssix over fine leg! A full and free swing off a shortish ball, as Kishan gets across the stumps early. The ball is on the shorter side of a length on the stumps, even as it turns in","Sangha to Ishan Kishan, SIX, pitched fuller at the stumps at a gentle pace, too easy for Ishan Kishan who shimmies inwards and swings it through deep backward square leg for a maximum. He's carrying on from where he left off last game"
13.6,1,"Maxwell to Ishan,  1 runshort of a length, and pulled towards deep midwicket","Maxwell to Ishan Kishan, 1 run, flat delivery on middle, pulled off the toe end tamely towards deep mid-wicket. 23 runs off the over, Maxi having a day to forget"
13.6,1,"Maxwell to Ishan,  1 runshort of a length, and pulled towards deep midwicket","Maxwell to Gaikwad, no ball, 1 run, a loopy one, slips out the hand and ends above the waist outside off. Puzzled Gaikwad who just pushed it beyond backward point for a strike. Kishan to face the free hit"
13.6,2nb,"Maxwell to Gaikwad, (no ball) 1 runah, now a high full toss which dips around off but still ends up being called a no-ball on height! Gaikwad slashed this to deep point","Maxwell to Ishan Kishan, 1 run, flat delivery on middle, pulled off the toe end tamely towards deep mid-wicket. 23 runs off the over, Maxi having a day to forget"
13.6,2nb,"Maxwell to Gaikwad, (no ball) 1 runah, now a high full toss which dips around off but still ends up being called a no-ball on height! Gaikwad slashed this to deep point","Maxwell to Gaikwad, no ball, 1 run, a loopy one, slips out the hand and ends above the waist outside off. Puzzled Gaikwad who just pushed it beyond backward point for a strike. Kishan to face the free hit"
13.5,6,"Maxwell to Gaikwad,  SIX runsover long-on! Gaikwad gets one away at last. Another length ball outside off from Maxwell, as Gaikwad waits before sweeping in front of the wicket. For one it seemed the fielder would be interested, but the ball was too high and far","Maxwell to Gaikwad, SIX, darted through on off, Gaikwad gets down on one knee and flat bats his sweep over long-on for a maximum"
13.4,1,"Maxwell to Ishan,  1 runagain charges down, but ends up converting this into a yorker-length ball around leg. Pushed to long-on","Maxwell to Ishan Kishan, 1 run, fired through and straighter, Kishan slams it towards long-on"
13.3,4,"Maxwell to Ishan, FOUR runsswept to the right of short fine leg! Full and flat, dipping just outside leg, as Kishan slog sweeps behind the wicket","Maxwell to Ishan Kishan, FOUR, shuffles in to get off side of this leg lined delivery and sweeps it to the right of short fine for a boundary"
13.2,6,"Maxwell to Ishan,  SIX runshuge six over the bowler's head! That not only went very high, but also landed pretty deep. Kishan skipped down the pitch early, with Maxwell bowling on a length outside off. He went ahead with the swing, and bagged six more","Maxwell to Ishan Kishan, SIX, pitched up and wider, Kishan anticipated it and stepped out his crease, got to the pitch of it and hoisted it straight down the ground. All muscle on that shot and nearly goes to the second tier..."
13.2,6,"Maxwell to Ishan,  SIX runshuge six over the bowler's head! That not only went very high, but also landed pretty deep. Kishan skipped down the pitch early, with Maxwell bowling on a length outside off. He went ahead with the swing, and bagged six more","Maxwell to Ishan Kishan, wide, once again down leg"
13.2,6,"Maxwell to Ishan,  SIX runshuge six over the bowler's head! That not only went very high, but also landed pretty deep. Kishan skipped down the pitch early, with Maxwell bowling on a length outside off. He went ahead with the swing, and bagged six more","Maxwell to Ishan Kishan, wide, darted through from round the wicket, ends down the leg side"
13.2,1w,"Maxwell to Ishan, 1 wideand again. He angles it in, and on a full length but outside leg. Another leave by Kishan","Maxwell to Ishan Kishan, SIX, pitched up and wider, Kishan anticipated it and stepped out his crease, got to the pitch of it and hoisted it straight down the ground. All muscle on that shot and nearly goes to the second tier..."
13.2,1w,"Maxwell to Ishan, 1 wideand again. He angles it in, and on a full length but outside leg. Another leave by Kishan","Maxwell to Ishan Kishan, wide, once again down leg"
13.2,1w,"Maxwell to Ishan, 1 wideand again. He angles it in, and on a full length but outside leg. Another leave by Kishan","Maxwell to Ishan Kishan, wide, darted through from round the wicket, ends down the leg side"
13.2,1w,"Maxwell to Ishan, 1 widebowls very full, but outside leg while angling it in. Kishan lets it go, and it's called wide","Maxwell to Ishan Kishan, SIX, pitched up and wider, Kishan anticipated it and stepped out his crease, got to the pitch of it and hoisted it straight down the ground. All muscle on that shot and nearly goes to the second tier..."
13.2,1w,"Maxwell to Ishan, 1 widebowls very full, but outside leg while angling it in. Kishan lets it go, and it's called wide","Maxwell to Ishan Kishan, wide, once again down leg"
13.2,1w,"Maxwell to Ishan, 1 widebowls very full, but outside leg while angling it in. Kishan lets it go, and it's called wide","Maxwell to Ishan Kishan, wide, darted through from round the wicket, ends down the leg side"
13.1,1,"Maxwell to Gaikwad,  1 runlength ball a bit wide of off, as Gaikwad gets deep in the crease to push to long-on","Maxwell to Gaikwad, 1 run, flat delivery outside off, doesn't spin. Gaikwad shimmies inwards to push it away towards long-on"
12.6,4,"T Sangha to Ishan, FOUR runsjust past Ellis at deep square leg! He ran and dived full stretch, even as the ball landed wide of him there. Sangha bowled on the fuller side of a length around off, as Kishan slog swept this to bag another boundary","Sangha to Ishan Kishan, FOUR, just out of his reach! Tossed up full on middle, Ishan Kishan leaned forward and slog-swept it towards cow corner, didn't get all of it and it was just out of reach of the fielder who was diving forward after running across from deep mid-wicket"
12.5,1,"T Sangha to Gaikwad,  1 runanother one finds the fielder. Slightly short of a length outside off, with turn away again. Pulled flat to deep midwicket","Sangha to Gaikwad, 1 run, length delivery on off-stump, Gaikwad presses back and pulls it away towards deep mid-wicket"
12.4,1,"T Sangha to Ishan,  1 runshort and wide of off, as Kishan reaches out and flays this to deep point","Sangha to Ishan Kishan, 1 run, flatter delivery outside off, slapped away towards deep extra cover"
12.3,•,"T Sangha to Ishan, no runshapes to switch hit, but is hit on his front pad. But the impact is outside off, with the ball being on a length and outside off too","Sangha to Ishan Kishan, no run, flatter delivery on off-stump, Ishan Kishan looked to reverse-sweep, appeal for leg before but it was going past off-stump"
12.2,1,"T Sangha to Gaikwad,  1 runskips down, but the ball is shortish around off, while turning away too. Punched to deep point","Sangha to Gaikwad, 1 run, length delivery on off-stump, Gaikwad skips down the track and has to adjust as it doesn't arrive, he waits for it and bunts it towards deep cover"
12.1,1,"T Sangha to Ishan,  1 runthis turns away off a shortish length, and ends pretty wide of off. Chopped back to the bowler's right","Sangha to Ishan Kishan, 1 run, length delivery pushed through just outside off, Ishan Kishan pressed back looking to cut but was a bit rushed, ended up knocking it towards cover for one"
11.6,1,"Stoinis to Ishan,  1 runthis stays slightly low off a shortish length, even as it angles across to finish around off. Pulled to deep square","Stoinis to Ishan Kishan, 1 run, good length delivery on middle, heaved away towards deep mid-wicket"
11.5,1,"Stoinis to Gaikwad,  1 runanother mistimed shot. Stoinis bowls short again, and around off. The ball rushes on to Gaikwad, as he pulls but the ball hits the higher side of the bat to land to short fine's left","Stoinis to Gaikwad, 1 run, short of length and attacking the body, Gaikwad looked to pull but was cramped for room, lobbed up towards backward square leg off the top-edge but there was no one there"
11.4,1,"Stoinis to Ishan,  1 runshort again, but this time pretty wide of off. Swiped wide of long-on","Stoinis to Ishan Kishan, 1 run, slower length delivery outside off, Ishan Kishan drags it down towards deep mid-wicket, along the ground this time"
11.3,6,"Stoinis to Ishan,  SIX runsfinally gets one away! This is another slower delivery, which is short and just outside off. Kishan rode the bounce, and belted the pull over deep midwicket","Stoinis to Ishan Kishan, SIX, he's crunched this one though! Short of a length slower delivery, sat up nicely as Ishan Kishan hung back and waited for it before slamming it away over deep mid-wicket"
11.2,•,"Stoinis to Ishan, no runbeaten by the slower ball. Stoinis lands this on a shortish length, and slightly wide of off. Kishan went for a heave, but missed","Stoinis to Ishan Kishan, no run, slower length delivery outside off, Ishan Kishan looked to heave this away into the leg-side but was through his shot too early"
11.1,1,"Stoinis to Gaikwad,  1 runbowls with pace off, and on a short of a length and wide line outside off. Cut away to deep backward point","Stoinis to Gaikwad, 1 run, short and wide outside off, Gaikwad presses back and chops it away towards deep backward point, protection out there"
10.6,1,"Zampa to Gaikwad,  1 runanother one that rushes through, while keeping low too. Bowled on a length on middle and off, and dabbed towards cover for a quick single","Zampa to Gaikwad, 1 run, good length delivery on middle, rushes him off the track as he bunts it into the off-side off the backfoot"
10.5,1,"Zampa to Ishan,  1 rundrills this to long-off's left, as the ball is again very full and around off","Zampa to Ishan Kishan, 1 run, floated up very full on off-stump, drilled down to long-off"
10.4,•,"Zampa to Ishan, no runslows it down, and bowls cleverly on a short of a length, getting it to turn away and end wide-ish off. A late cut towards point","Zampa to Ishan Kishan, no run, slower googly on a length just outside off, Ishan Kishan waited for it and bunted it into the off-side"
10.3,1,"Zampa to Gaikwad,  1 runshort of a length, and this skids through to end on middle and leg. Clipped behind square for a single","Zampa to Gaikwad, 1 run, flatter and quicker on leg-stump, Gaikwad presses back and squeezes it out towards deep square leg"
10.2,1,"Zampa to Ishan,  1 runanother very full ball angled across, and landing on off. Swept hard to deep midwicket","Zampa to Ishan Kishan, 1 run, tossed up full on middle, Ishan Kishan went for the moon here, wanted to hit it into the stands at cow corner but it went off the toe end to the fielder there"
10.1,1,"Zampa to Gaikwad,  1 runvery full and dipping on middle and off. Pushed to long-on off the inside half of the bat","Zampa to Gaikwad, 1 run, flighted delivery full on middle, pushed down the ground to long-on"
9.6,1,"Abbott to Gaikwad,  1 runslower ball, and on a length outside off. Pushed gently to deep point","Abbott to Gaikwad, 1 run, short of length on off-stump, Gaikwad hangs back and eases it away towards backward point"
9.5,1,"Abbott to Ishan,  1 runlands just to the right of short fine leg! Another short ball from Abbott in this over cramps Kishan. Abbott banged it on the pitch, getting it to land around leg stump. Kishan pulled but for a top edge, with the ball barely landing wide","Abbott to Ishan Kishan, 1 run, falls short of the fielder now! Good bowling this from Abbott, saw Ishan Kishan running down the track and dug this in short, cramped him for room and beat for him for pace on the pull, it nearly lobbed up towards short fine-leg off the top-edge, just landed to his right"
9.4,1,"Abbott to Gaikwad,  1 rundropped by Abbott! It was a tough chance though, as he flung his right hand out, with the ball flicking it away. Gaikwad just chipped this length ball back with the full face of the bat","Abbott to Gaikwad, 1 run, half-chance is put down! The umpire had to take cover there, pitched up full on middle, Gaikwad drove that back crisply but it was in the air, Abbott stuck his right hand out and got his fingertips to it"
9.3,1,"Abbott to Ishan,  1 runbangs this on a hard length just outside off, as Kishan pulls to deep midwicket. The ball seemed to be almost rushing on to him there","Abbott to Ishan Kishan, 1 run, short of length on off-stump, Ishan Kishan pressed back looking to pull it into the stands, went too hard at it and it went towards mid-wicket off the bottom half"
9.2,1,"Abbott to Gaikwad,  1 runslower ball, and on a length in the channel outside off. Nudged softly to long-on, while almost leaning into the shot","Abbott to Gaikwad, 1 run, length delivery on off-stump, gently tucked away towards mid-wicket for one"
9.1,2,"Abbott to Gaikwad,  2 runswell fielded by Sangha, as he runs and dives to his right from long-on to cut that off. Abbott bowled short around off, as Gaikwad played a short-arm pull","Abbott to Gaikwad, 2 runs, great work in the deep, short of length on off-stump, Gaikwad hung back and pulled it away nicely towards cow corner, David the man at long-on, dived to his right to stop it"
8.6,•,"T Sangha to Ishan, no runshort and wide-ish of off. Kishan has a slash, but ends up chopping it on the bounce to Wade","Sangha to Ishan Kishan, no run, short of length just outside off, Ishan Kishan presses back looking to cut and gets a thick bottom-edge that bounces to the keeper"
8.5,1,"T Sangha to Gaikwad,  1 runthis is fullish on middle and leg, and slower too. Turned towards short fine leg by Gaikwad","Sangha to Gaikwad, 1 run, full on leg-stump, Gaikwad leans forward and works it away towards deep square leg"
8.4,1,"T Sangha to Ishan,  1 runthis low full toss dips to end up being pretty wide of off, and is dragged to long-off","Sangha to Ishan Kishan, 1 run, floated up full outside off, ends up being a low full-toss and Ishan Kishan pushes it down the ground to long-off"
8.3,1,"T Sangha to Gaikwad,  1 runthis keeps low off a short of a length outside off, and is swiped to long-on","Sangha to Gaikwad, 1 run, length delivery just outside off, keeps a touch low as Gaikwad presses back to drag it down to long-on"
8.2,1,"T Sangha to Ishan,  1 runpulled on a few bounces to the man at deep backward square leg. Short again from Sangha, getting it to turn into Kishan","Sangha to Ishan Kishan, 1 run, dragged down short on middle, Ishan Kishan presses back and pulls it away, can't beat deep square leg though"
8.1,1,"T Sangha to Gaikwad,  1 runshort outside off, and turning away yet again. A hard cut to deep point","Sangha to Gaikwad, 1 run, short of length on off-stump, slapped out to sweeper cover"
7.6,•,"Zampa to Ishan, no runsweeps at this wide ball outside leg, which is full and two stumps down. The man at short fine tumbles to his left to cut it off","Zampa to Ishan Kishan, no run, Zampa gets away with one, full and down leg, would've been wide but Ishan Kishan leant in looking to sweep it fine, just couldn't beat short fine-leg"
7.5,1,"Zampa to Gaikwad,  1 runyorker length on the stumps, and dug out to long-on after getting his front leg out of the way","Zampa to Gaikwad, 1 run, full on leg-stump, pushed down the ground to long-on"
7.4,2,"Zampa to Gaikwad,  2 runson a short of a length, almost straightening towards middle and off. Clipped towards deep midwicket, and they pinch two","Zampa to Gaikwad, 2 runs, good length delivery on middle, bit of extra bounce and Gaikwad tucked it away gently towards mid-wicket, went to the edge of the circle and they sprinted back for two"
7.3,1,"Zampa to Ishan,  1 runfull and flat on off, and nudged to long-on","Zampa to Ishan Kishan, 1 run, full on middle, pushed down the ground to long-on"
7.2,•,"Zampa to Ishan, no runfull again around off, with a hint of turn away. Blocked down, after shaping to almost have a swing at it","Zampa to Ishan Kishan, no run, wrong-un pushed through full on off-stump, Ishan Kishan prods forward and blocks it solidly"
7.1,4,"Zampa to Ishan, FOUR runsclubs this down the ground! The ball was very full, and just outside off, as Kishan drilled one down between the stumps and the non-striker. Zampa stuck his right hand out, but couldn't get a hand","Zampa to Ishan Kishan, FOUR, too full on off-stump, Ishan Kishan cleared his front-leg and drilled it straight back past the stumps at the other end, no chance for either long-on or long-off"
6.6,1,"T Sangha to Ishan,  1 runanother one turns in nicely off a short of a length, and finishes around middle and leg. Pulled away to fine leg","Sangha to Ishan Kishan, 1 run, dragged down on off-stump, Ishan Kishan presses back and pulls it away towards deep square leg"
6.5,1,"T Sangha to Gaikwad,  1 runshort of a length outside off, and punched to deep point","Sangha to Gaikwad, 1 run, length delivery on off-stump, punched towards deep backward point off the backfoot"
6.4,•,"T Sangha to Gaikwad, no runfuller length around off, and pushed to cover","Sangha to Gaikwad, no run, full on middle, Gaikwad strides forward and pushes it into the off-side"
6.3,•,"T Sangha to Gaikwad, no runah, some turn and sharp bounce! Lands this on the shorter side of a length on leg, with the ball ending over the middle stump, as Gaikwad looked to clip but missed","Sangha to Gaikwad, no run, oh what a ball! Tossed up full on leg-stump, drew him forward, drifted in and then turned away sharply to beat the outside edge"
6.2,•,"T Sangha to Gaikwad, no runslows it down, and bowls on a length on middle and leg. Blocked back with his bat and pad close","Sangha to Gaikwad, no run, good length delivery on middle-leg, Gaikwad prods half forward to defend it"
6.1,2,"T Sangha to Gaikwad,  2 runsSmith at long-on does well to run and slide to his right, and pull this back. The ball was short and turning away to finish around off, as Gaikwad pulled between the men at long-on and deep midwicket","Sangha to Gaikwad, 2 runs, short of length on middle, Gaikwad presses right back and pulls it away into the gap at cow corner, good work from Smith, ran to his right from long-on and stopped it with a dive"
5.6,•,"Ellis to Ishan, no runshort of a length just outside off, and punched down the ground","Nathan Ellis to Ishan Kishan, no run, good length delivery on off-stump, Ishan Kishan hangs back and defends"
