Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
9,6,stoinis,kohli,1w,1,Short,,,Third-man,Outside-edge,,,
9,6,stoinis,kohli,1w,1,Short,,,,,,,
9,4,stoinis,kohli,1lb,0,Short,,Pull-shot,,,,,
9,1,stoinis,kohli,1,1,Length,Middle-stump,,Deep-square,,,,
8,5,zampa,kohli,1,1,Length,Middle-stump,,Long-on,,,,
8,4,zampa,kohli,â€¢,0,Length,,,,,,,
8,3,zampa,kohli,â€¢,0,Full,Leg-stump,,Midwicket,,,,
14,5,archer,kohli,3,3,Short,Outside-off,Cut,Cover,,,Slower,Slide
14,3,archer,kohli,1,1,Length,Outside-off,,Long-off,,,Slower,
14,1,archer,kohli,1,1,Short,,Hook,Fine-leg,,,Slower,
13,5,rashid,kohli,1,1,,Outside-off,Drive,Long-on,,,,
13,3,rashid,kohli,1,1,Short,,,Midwicket,,Wrong'un,,
13,1,rashid,kohli,1,1,Good,,,Midwicket,,,,
12,4,stokes,kohli,1,1,Full,Leg-stump,,Deep-square-leg,,,,
12,2,stokes,kohli,1,1,Full,Leg-stump,Sweep,Deep-square-leg,,,Slower,
12,1,stokes,kohli,6,6,Length,Outside-off,,Long-on,,,Slower,
11,2,jordan,kohli,1,1,Good,Outside-off,,Short-third-man,,,Slower,
11,1,jordan,kohli,4,4,Full,Outside-off,,Midwicket,,,Slower,Bowled
10,4,stokes,kohli,1,1,Full,,,Long-off,,,,
9,3,rashid,kohli,1,1,,,,Short-third-man,Inside-edge,Wrong'un,,
9,1,rashid,kohli,1,1,,Leg-stump,,Deep-square-leg,,,,
8,5,stokes,kohli,1,1,,Outside-off,,Long-on,,,Slower,
8,1,stokes,kohli,1,1,,,,Square-leg,,,,
7,4,sam curran,kohli,1,1,Short,Outside-off,Pull,Square-leg,,,Slower,
7,1,sam curran,kohli,1,1,Short,,,Midwicket,,,,
6,5,jordan,kohli,1,1,Full,Outside-off,,Long-on,,,Slower,
14,6,tye,kohli,2,2,Yorker,Outside-off,Drive,Point,,,,
14,5,tye,kohli,4,4,Short,Outside-off,Drive,Third-man,Outside-edge,,Slower,
14,5,tye,kohli,4,4,Short,Outside-off,Drive,,Outside-edge,,Slower,
14,5,tye,kohli,1w,1,Length,Outside-off,,Third-man,,,Slower,
14,5,tye,kohli,1w,1,Length,Outside-off,,,,,Slower,
14,4,tye,kohli,6,6,Full,Outside-off,Scoop,Fine-leg,,,,
14,3,tye,kohli,â€¢,0,Yorker,,,Point,,,,
14,2,tye,kohli,4,4,Short,Middle-stump,,Long-leg,,,,
13,2,swepson,kohli,1,1,Full,Middle-stump,,Cover,Inside-edge,,,
11,6,zampa,kohli,2,2,Short,Middle-stump,,Deep-square,,,,
11,5,zampa,kohli,6,6,Good,,Drive,Extra-cover,,,,
11,3,zampa,kohli,1,1,Short,Outside-off,,Off-side,,,,
11,1,zampa,kohli,1,1,Good,Middle-stump,Drive,Long-on,Inside-edge,,,
10,5,swepson,kohli,1,1,Short,,,Deep-square,,,,
9,5,zampa,kohli,1,1,Short,,Cut,Deep-point,,,,Throw
9,3,zampa,kohli,1,1,,,,Long-on,,,,
8,5,swepson,kohli,1,1,Full,Outside-off,Drive,Deep-cover,,,,
8,4,swepson,kohli,â€¢,0,,Outside-off,Drive,,Inside-edge,Slider,,
7,6,henriques,kohli,2,2,,Leg-stump,,Square-leg,,Off-cutter,Slower,
7,5,henriques,kohli,â€¢,0,Yorker,Outside-off,,Midwicket,,,Slower,
7,2,henriques,kohli,1,1,Short,,,Long-leg,,,,
6,5,swepson,kohli,1,1,Full,,,Long-off,,,,
6,1,swepson,kohli,1,1,Full,Outside-off,,Cover,,,,
14,6,tom curran,kohli,â€¢,0,Good,,,,,,Pace,Throw
14,4,tom curran,kohli,1,1,,,,Cover,,,,
14,3,tom curran,kohli,6,6,Full,,On-drive,Mid-off,,,Slower,
14,1,tom curran,kohli,1,1,Length,,,Long-on,,,,
13,5,jordan,kohli,1,1,Full,Outside-off,,Long-off,,,,
13,1,jordan,kohli,1,1,Good,,,Midwicket,,,Slower,
12,5,sam curran,kohli,1,1,,,,Square-leg,,,,
12,2,sam curran,kohli,1,1,,,,Extra-cover,,,,
11,6,rashid,kohli,2,2,Length,,,Cover,,,,Direct-hit
11,4,rashid,kohli,1,1,,Leg-stump,,Fine-leg,,,,
11,1,rashid,kohli,1,1,Length,Outside-off,,Cover,,,,
10,6,sam curran,kohli,1,1,Length,Leg-stump,,Backward-square-leg,,,Slower,
10,4,sam curran,kohli,1,1,Length,Leg-stump,,Fine-leg,,,,
10,1,sam curran,kohli,1,1,Length,Outside-off,Drive,Long-off,,,,
8,2,archer,kohli,1,1,Good,,,Leg-side,,,,
8,1,archer,kohli,2,2,Short,,,Point,,,,
7,6,rashid,kohli,1,1,Full,,,Cover,,,,
7,5,rashid,kohli,â€¢,0,,,,Off-side,,,,
6,3,stokes,kohli,1,1,,,,Midwicket,,,,
6,2,stokes,kohli,6,6,Length,,,Third-man,,,,
6,2,stokes,kohli,6,6,Good,Leg-stump,,Third-man,,,Pace,
6,2,stokes,kohli,1nb,0,Good,,,Cow-corner,,,,
6,2,stokes,kohli,1nb,0,Good,Leg-stump,,Square-leg,,,Pace,
6,1,stokes,kohli,2,2,Short,,Pull,Deep-square-leg,,,,
6,1,gleeson,kohli,W,0,Length,,,Midwicket,,,Pace,Catch
6,4,swepson,kohli,W,0,Short,,Pull,,,,,
6,1,swepson,kohli,1,1,Short,Middle-stump,,Midwicket,,,,
14,4,wood,kohli,1,1,Short,Outside-off,,Midwicket,,,,
14,1,wood,kohli,1,1,Short,Outside-off,Pull,Midwicket,,,,
13,6,sam curran,kohli,1,1,Short,Outside-off,,Long-off,,,,
13,4,sam curran,kohli,1,1,Short,Leg-stump,,Long-on,,,,
13,3,sam curran,kohli,â€¢,0,Length,,Cut,,,,,
13,2,sam curran,kohli,2,2,,,,Cover,,,,
13,1,sam curran,kohli,4lb,0,,,,Long-stop,,,,Dive
12,5,rashid,kohli,1,1,,,,Long-on,,,,
12,4,rashid,kohli,â€¢,0,Short,Outside-off,Cut,Point,,,,
12,1,rashid,kohli,1,1,,Middle-stump,,Long-on,,,,
11,5,sam curran,kohli,1,1,Good,Leg-stump,,Square-leg,,,,
11,2,sam curran,kohli,1,1,Length,Outside-off,,Mid-off,,,,
10,6,jordan,kohli,â€¢,0,Length,Outside-off,Drive,Extra-cover,,,,
10,5,jordan,kohli,4,4,Length,Outside-off,,Long-on,,,,
10,4,jordan,kohli,â€¢,0,Good,,Pull,Leg-side,,,,
9,6,rashid,kohli,â€¢,0,,,,Midwicket,Inside-edge,Wrong'un,,
9,4,rashid,kohli,1,1,,Middle-stump,,Long-on,,,,
8,5,stokes,kohli,1,1,Short,,,Square-leg,,,Pace,
8,2,stokes,kohli,1,1,Length,Outside-off,Cut,Cover,,,,Dive
7,4,rashid,kohli,1,1,,,,Deep-square-leg,,,,
7,2,rashid,kohli,1,1,Full,,,Cover,,,,
7,1,rashid,kohli,4,4,Good,Outside-off,,Long-off,,,Spin,
6,6,stokes,kohli,1,1,Length,Outside-off,Drive,Mid-off,,,,
14,5,zampa,kohli,1,1,Short,Outside-off,,Long-on,,,,Dive
14,4,zampa,kohli,â€¢,0,,,,Long-off,,,,
14,2,zampa,kohli,1,1,,,,Midwicket,,Googly,,
12,5,maxwell,kohli,1,1,Short,Outside-off,,Midwicket,,,,
12,4,maxwell,kohli,2,2,Length,,,Square-leg,,,,
12,3,maxwell,kohli,2,2,Short,,,Point,,,,
11,5,zampa,kohli,3,3,,,Cut,Short-third-man,,,,Dive
11,4,zampa,kohli,2,2,,,,Midwicket,,Googly,,
10,2,maxwell,kohli,1,1,Short,Leg-stump,,Midwicket,,,,
9,6,zampa,kohli,4,4,Short,,,Point,,,,
9,3,zampa,kohli,1,1,,Outside-off,Cut,Short-third-man,,,,
9,2,zampa,kohli,1,1,Good,Outside-off,Sweep,Long-on,,,,Catch
9,1,zampa,kohli,2,2,Good,,,Square-leg,,,,
8,6,maxwell,kohli,1,1,Good,,Cut,Midwicket,,,,Throw
8,5,maxwell,kohli,â€¢,0,,,,Cover,,,Slower,
8,2,maxwell,kohli,1,1,Length,Outside-off,,Deep-square-leg,,,,
8,1,maxwell,kohli,â€¢,0,,,,Off-side,,Googly,,
7,6,coulter-nile,kohli,1,1,Length,,,On-side,,,,
7,2,coulter-nile,kohli,1,1,Short,,,Fine-leg,,,,
7,1,coulter-nile,kohli,2,2,Good,,Upper-cut,,,,Pace,
12,3,allen,kohli,W,0,Good,Outside-off,Off-drive,Long-off,,,,
12,1,allen,kohli,1,1,,Outside-off,,Extra-cover,,,,
11,5,chase,kohli,1,1,Length,,,Square-leg,,,,
11,3,chase,kohli,1,1,Length,,Pull,Square-leg,,,,
10,5,hosein,kohli,1,1,,,Drive,Point,Inside-edge,Slider,,
10,3,hosein,kohli,1,1,,Outside-off,,Point,,,Fast,
10,2,hosein,kohli,4,4,Full,,,,,,,
9,3,chase,kohli,1,1,,,,Long-on,,,,
8,5,hosein,kohli,1,1,,,,Leg-side,,,,
8,4,hosein,kohli,2,2,Full,Leg-stump,,Square-leg,,,,
8,2,hosein,kohli,1,1,,Leg-stump,,Square-leg,,,,
8,1,hosein,kohli,2,2,,,,Deep-square-leg,,,,
7,4,chase,kohli,1,1,Short,,,Square-leg,,,Spin,
13,6,plunkett,kohli,â€¢,0,Full,Outside-off,Drive,Cover,,,Slower,
13,5,plunkett,kohli,2,2,Good,,,Leg-side,,,,
12,5,rashid,kohli,1,1,Full,Outside-off,,Short-third-man,,,,
12,4,rashid,kohli,â€¢,0,Length,,,,,Googly,,
11,5,ball,kohli,1,1,Short,,,Square-leg,,,Slower,
11,5,ball,kohli,1w,1,Short,,,Long-on,,,Slower,
11,5,ball,kohli,1w,1,Short,,,,,,Slower,
11,3,ball,kohli,1,1,Short,Outside-off,Cut,Third-man,,,,Catch
10,6,rashid,kohli,6,6,,Middle-stump,,Long-on,,,,Catch
10,5,rashid,kohli,4,4,Full,Outside-off,Cut,Long-on,,,,
10,3,rashid,kohli,1,1,Full,Outside-off,,Short-third-man,,,,
10,2,rashid,kohli,2,2,Full,Leg-stump,Cut,Midwicket,,,,Dive
9,5,plunkett,kohli,1,1,Length,,,Long-on,,,,
9,3,plunkett,kohli,1,1,Good,,,Leg-side,,,,
9,2,plunkett,kohli,â€¢,0,Length,Outside-off,Cut,Backward-point,,,,
9,1,plunkett,kohli,â€¢,0,Full,Outside-off,Drive,,,,,
8,6,rashid,kohli,1,1,,,,Cow-corner,,,,
8,5,rashid,kohli,2,2,Length,,,Leg-side,,,,
8,4,rashid,kohli,2,2,,Outside-off,,Square-leg,,Googly,,
8,3,rashid,kohli,â€¢,0,Full,Outside-off,,,,,,
8,2,rashid,kohli,2,2,Full,Outside-off,Drive,Cover,,,,
8,1,rashid,kohli,â€¢,0,,Outside-off,,,,,,
7,6,jordan,kohli,1,1,Short,Outside-off,Cut,Point,,,,
7,4,jordan,kohli,1,1,Good,,Pull,Square-leg,,,,
7,2,jordan,kohli,1,1,Length,Outside-off,,Off-side,,,,
7,1,jordan,kohli,â€¢,0,,Outside-off,,Midwicket,,,,
6,4,plunkett,kohli,1,1,Short,Outside-off,,Third-man,,,Slower,
6,3,plunkett,kohli,â€¢,0,Full,Outside-off,Drive,Cover,,,,
6,2,plunkett,kohli,â€¢,0,Short,Outside-off,Cut,Point,,,,
6,1,plunkett,kohli,â€¢,0,Length,Outside-off,,Off-side,,,,
8,4,rashid,kohli,W,0,,Leg-stump,,,Inside-edge,Googly,,Stumping
8,3,rashid,kohli,â€¢,0,Short,,Drive,Cover,,,,
8,2,rashid,kohli,2lb,0,,,,Fine-leg,,Googly,,
8,1,rashid,kohli,â€¢,0,,,,Off-side,,,,
7,5,stokes,kohli,1,1,Full,Outside-off,,Long-on,,,,
14,6,tye,kohli,â€¢,0,Good,Outside-off,,Point,,,,
14,5,tye,kohli,â€¢,0,Short,Outside-off,Cut,,,,,
14,2,tye,kohli,1,1,,,Pull,Leg-side,,,,
14,1,tye,kohli,â€¢,0,Full,Outside-off,,,,,Slower,
13,6,abbott,kohli,1,1,Short,,Pull,Midwicket,,,,
13,5,abbott,kohli,6,6,Length,Outside-off,Drive,Mid-off,,,Fast,
13,1,abbott,kohli,1,1,Good,Outside-off,,Short-third-man,,,,
12,5,swepson,kohli,1,1,Full,,,Leg-side,,,,
12,4,swepson,kohli,2,2,,,,Long-on,,,,Catch
12,2,swepson,kohli,1,1,,,,Midwicket,,,,
12,1,swepson,kohli,2,2,,,,Long-off,,,,
11,6,zampa,kohli,1,1,,,,Cover,,,,
11,4,zampa,kohli,1,1,Length,Outside-off,,Cover,,,,
11,1,zampa,kohli,1,1,Full,,,Cover,,,,Catch
10,6,swepson,kohli,1,1,Full,,,Long-on,,,,
10,3,swepson,kohli,1,1,,,,Long-on,,,,
10,1,swepson,kohli,1,1,Short,Outside-off,Cut,Cover,,,,
9,6,zampa,kohli,1,1,,,,Cover,,,,
9,4,zampa,kohli,1,1,Good,,,Long-on,,,,
9,2,zampa,kohli,1,1,,,,Long-off,,,,
9,1,zampa,kohli,â€¢,0,Good,,,,,,,
8,6,swepson,kohli,1,1,Good,Outside-off,,Cover,,,Spin,
8,4,swepson,kohli,1,1,Short,,Pull,Long-on,,,,
8,2,swepson,kohli,1,1,,Outside-off,,Cover,,,,
8,1,swepson,kohli,2,2,,,,,,,,Dive
7,6,maxwell,kohli,1,1,,,,Midwicket,,,,
7,4,maxwell,kohli,1,1,,,,Long-on,,,,
7,3,maxwell,kohli,â€¢,0,,,,On-side,,,,
6,5,swepson,kohli,1,1,Good,,,Cover,,,,
6,3,swepson,kohli,1,1,Good,,,Short-third-man,,,,
6,1,swepson,kohli,1,1,,Outside-off,,Long-on,,,,
14,6,rashid,kohli,1,1,Full,Outside-off,Drive,,,,,
14,5,rashid,kohli,â€¢,0,Length,Outside-off,,,,,,
14,4,rashid,kohli,â€¢,0,Good,Outside-off,,,,,,
14,2,rashid,kohli,1,1,Short,Middle-stump,,Deep-square,,,,
14,1,rashid,kohli,â€¢,0,Full,Outside-off,,Midwicket,,Googly,,
13,6,jordan,kohli,1,1,Short,,Pull,Fine-leg,,,,
13,5,jordan,kohli,â€¢,0,Short,Outside-off,Pull,Midwicket,,,,
13,2,jordan,kohli,1,1,Short,Outside-off,,Third-man,,,,
13,1,jordan,kohli,â€¢,0,Length,Middle-stump,,Midwicket,,,,
12,5,rashid,kohli,1,1,Full,Outside-off,,Long-off,,,,
2,4,willey,kohli,W,0,Good,,,Cover,,,Slow,Catch
2,3,willey,kohli,6,6,,Leg-stump,,,,,,
2,2,willey,kohli,4,4,Length,,,Mid-on,,,,
2,1,willey,kohli,â€¢,0,Yorker,,,,,,,
1,3,topley,kohli,1,1,Length,,Glance,Deep-square-leg,,,,
1,2,topley,kohli,â€¢,0,Good,,,Cover,,,,
18,5,bennett,kohli,W,0,,Outside-off,Drive,Extra-cover,,,Slower,Catch
18,4,bennett,kohli,2,2,Length,,,Long-on,,,Slower,
18,3,bennett,kohli,2,2,Length,,,Long-on,,,Slower,
17,5,southee,kohli,1,1,Good,Leg-stump,,Short-fine-leg,,,,
17,4,southee,kohli,2,2,,,,Deep-square-leg,,,,Stop
17,2,southee,kohli,1,1,,,,Off-side,,,,
17,1,southee,kohli,2,2,Good,,,Backward-square-leg,,,,
16,5,santner,kohli,1,1,,Leg-stump,,Square-leg,,,,
16,1,santner,kohli,1,1,Good,,,Long-on,,,,
15,6,sodhi,kohli,1,1,Full,Outside-off,,Long-on,,,,
