Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
1,5,bennett,kohli,2,2,Good,Outside-off,Pull,Mid-on,,,,
1,4,bennett,kohli,â€¢,0,Length,,,Cover,,,,
4,3,bennett,kohli,W,0,Good,,,Cover,,,,Catch
4,2,bennett,kohli,4,4,Short,,,Short-third-man,,,,
4,1,bennett,kohli,4,4,Length,,,Square-leg,,,,
3,5,southee,kohli,1lb,0,Short,,Pull,Off-side,,,,
3,2,southee,kohli,1,1,Good,,,Mid-on,,,,
3,1,southee,kohli,â€¢,0,Short,,,Leg-side,,,,
2,4,santner,kohli,1,1,,,,Square-leg,,,,
2,3,santner,kohli,â€¢,0,Good,Outside-off,,Cover,,,,
2,1,santner,kohli,1,1,Short,,,Midwicket,,,,
5,5,tom curran,kohli,1,1,Full,Outside-off,,Mid-off,,,,
4,6,jordan,kohli,2,2,Length,Outside-off,Drive,Long-off,,,Slower,Slide
4,5,jordan,kohli,4,4,Short,,Hook,Backward-square-leg,,,Pace,
4,4,jordan,kohli,â€¢,0,Length,Outside-off,,Off-side,,,Slower,
4,2,jordan,kohli,1,1,Length,,,Off-side,,,,
4,1,jordan,kohli,4,4,,,,Leg-side,,,,Catch
3,6,archer,kohli,1,1,Short,,Pull,Leg-side,,,,
3,5,archer,kohli,â€¢,0,Short,Outside-off,Pull,,,,Pace,
3,4,archer,kohli,â€¢,0,,,,Off-side,,,,
3,2,archer,kohli,1,1,Length,,,Leg-side,,,,
3,1,archer,kohli,4,4,Short,,Pull,Deep-mid-wicket,,,,
2,6,sam curran,kohli,1,1,,,Drive,Cover,,,,
2,4,sam curran,kohli,1,1,Good,,,Backward-square-leg,,,,
